"image_id","reference_name","reference_path","width","height","source_tif","frame_index"
"training_2_frame_003","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_003_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","3"
"training_2_frame_003","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_003_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","3"
"training_2_frame_004","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_004_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","4"
"training_2_frame_004","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_004_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","4"
"training_2_frame_004","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_004_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","4"
"training_2_frame_005","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_005_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","5"
"training_2_frame_005","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_005_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","5"
"training_2_frame_005","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_005_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","5"
"training_2_frame_006","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_006_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","6"
"training_2_frame_006","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_006_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","6"
"training_2_frame_006","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_006_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","6"
"training_2_frame_007","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_007_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","7"
"training_2_frame_007","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_007_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","7"
"training_2_frame_007","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_007_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","7"
"training_2_frame_008","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_008_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","8"
"training_2_frame_008","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_008_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","8"
"training_2_frame_008","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_008_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","8"
"training_2_frame_009","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_009_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","9"
"training_2_frame_009","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_009_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","9"
"training_2_frame_009","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_009_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","9"
"training_2_frame_010","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_010_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","10"
"training_2_frame_010","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_010_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","10"
"training_2_frame_010","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_010_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","10"
"training_2_frame_011","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_011_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","11"
"training_2_frame_011","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_011_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","11"
"training_2_frame_011","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_011_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","11"
"training_2_frame_012","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_012_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","12"
"training_2_frame_012","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_012_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","12"
"training_2_frame_012","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_012_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","12"
"training_2_frame_013","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_013_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","13"
"training_2_frame_013","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_013_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","13"
"training_2_frame_013","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_013_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","13"
"training_2_frame_014","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_014_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","14"
"training_2_frame_014","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_014_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","14"
"training_2_frame_014","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_014_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","14"
"training_2_frame_015","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_015_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","15"
"training_2_frame_015","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_015_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","15"
"training_2_frame_015","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_015_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","15"
"training_2_frame_016","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_016_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","16"
"training_2_frame_016","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_016_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","16"
"training_2_frame_016","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_016_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","16"
"training_2_frame_017","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_017_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","17"
"training_2_frame_017","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_017_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","17"
"training_2_frame_017","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_017_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","17"
"training_2_frame_018","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_018_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","18"
"training_2_frame_018","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_018_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","18"
"training_2_frame_018","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_018_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","18"
"training_2_frame_019","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_019_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","19"
"training_2_frame_019","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_019_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","19"
"training_2_frame_019","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_019_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","19"
"training_2_frame_020","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_020_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","20"
"training_2_frame_020","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_020_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","20"
"training_2_frame_020","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_020_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","20"
"training_2_frame_021","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_021_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","21"
"training_2_frame_021","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_021_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","21"
"training_2_frame_021","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_021_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","21"
"training_2_frame_022","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_022_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","22"
"training_2_frame_022","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_022_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","22"
